f2,f3,f12,f14,f62,f66,f69,f72,f75,f78,f81,f84,f87,f124,f184,f204,f205,f206
4.44,-0.67,300150,世纪瑞尔,-1045507.0,0.0,0.0,-1045507.0,-10.56,637703.0,6.44,407805.0,4.12,1592551863,-10.56,-,-,-
16.34,-0.43,603331,百达精工,-1046046.0,-1408750.0,-11.12,362704.0,2.86,-1259526.0,-9.94,2305572.0,18.2,1592552376,-8.26,-,-,-
5.37,0.37,600796,钱江生化,-1048558.0,0.0,0.0,-1048558.0,-6.28,837107.0,5.01,211451.0,1.27,1592552400,-6.28,-,-,-
13.76,0.29,300500,启迪设计,-1050594.0,-2757.0,-0.03,-1047837.0,-11.45,842170.0,9.2,208425.0,2.28,1592551863,-11.48,-,-,-
21.32,0.0,603181,皇马科技,-1052758.0,-1781343.0,-3.19,728585.0,1.31,544052.0,0.97,508705.0,0.91,1592552388,-1.89,-,-,-
8.32,-0.12,601579,会稽山,-1055321.0,0.0,0.0,-1055321.0,-8.91,493988.0,4.17,561334.0,4.74,1592552380,-8.91,-,-,-
6.6,0.0,002443,金洲管道,-1056966.0,-1331197.0,-3.71,274231.0,0.76,54716.0,0.15,1002250.0,2.79,1592551863,-2.95,-,-,-
6.17,0.33,600058,五矿发展,-1072145.0,-308339.0,-1.83,-763806.0,-4.53,-1174250.0,-6.96,2246396.0,13.31,1592552394,-6.35,-,-,-
6.67,0.45,000544,中原环保,-1073994.0,-1139804.0,-2.65,65810.0,0.15,-187797.0,-0.44,1261791.0,2.94,1592551863,-2.5,-,-,-
3.3,-0.9,001896,豫能控股,-1074039.0,-1717385.0,-5.92,643346.0,2.22,-359077.0,-1.24,1433116.0,4.94,1592551863,-3.7,-,-,-
10.86,-0.82,002186,全 聚 德,-1074136.0,-495008.0,-0.95,-579128.0,-1.11,-1065467.0,-2.04,2139603.0,4.09,1592551863,-2.06,-,-,-
14.69,0.96,600195,中牧股份,-1076569.0,-9607071.0,-4.73,8530502.0,4.2,684462.0,0.34,392107.0,0.19,1592552379,-0.53,-,-,-
14.26,-0.63,603848,好太太,-1078475.0,0.0,0.0,-1078475.0,-7.02,-412180.0,-2.68,1490655.0,9.7,1592552400,-7.02,-,-,-
22.5,-0.44,603332,苏州龙杰,-1078579.0,0.0,0.0,-1078579.0,-8.41,109678.0,0.86,968901.0,7.56,1592552391,-8.41,-,-,-
4.57,-0.44,300335,迪森股份,-1078921.0,0.0,0.0,-1078921.0,-7.9,1350272.0,9.88,-271350.0,-1.99,1592551863,-7.9,-,-,-
25.72,0.0,002833,弘亚数控,-1083453.0,-1140710.0,-5.42,57257.0,0.27,38740.0,0.18,1044714.0,4.96,1592551863,-5.15,-,-,-
4.24,0.24,000421,南京公用,-1086797.0,0.0,0.0,-1086797.0,-16.56,738782.0,11.26,348015.0,5.3,1592551863,-16.56,-,-,-
62.66,2.0,300474,景嘉微,-1088889.0,3195309.0,1.65,-4284198.0,-2.21,231443.0,0.12,857446.0,0.44,1592551863,-0.56,-,-,-
5.02,0.0,600493,凤竹纺织,-1090218.0,0.0,0.0,-1090218.0,-9.86,-33081.0,-0.3,1123299.0,10.16,1592552389,-9.86,-,-,-
31.15,-0.13,300563,神宇股份,-1097101.0,0.0,0.0,-1097101.0,-2.75,-1668369.0,-4.18,2765470.0,6.93,1592551863,-2.75,-,-,-
70.41,1.16,300492,华图山鼎,-1097188.0,-1262491.0,-2.82,165303.0,0.37,948518.0,2.12,148670.0,0.33,1592551863,-2.45,-,-,-
17.21,0.17,300649,杭州园林,-1103548.0,0.0,0.0,-1103548.0,-18.86,257081.0,4.39,846467.0,14.47,1592551863,-18.86,-,-,-
